f8:e9:03:12:ef:3b,ShapeDo,32.1047721,35.20959198,689.4143707
58:70:c6:00:d0:f1,YICarCam_00d0f1,32.10577583,35.2099709,688.5217353
00:27:22:f3:e2:f3,,32.10592452,35.21055875,688.6737904
00:27:22:f3:a6:9a,,32.10580185,35.2101048,688.5497027
1c:b9:c4:16:06:e8,Ariel_University,32.10584273,35.21021078,688.5965322
08:97:58:32:a6:3e,NIPPON_2516,32.10572051,35.20975997,688.5550301
f8:a9:d0:66:06:4d,Orange G2_4113,32.10572051,35.20975997,688.5550301
1c:b9:c4:95:42:67,,32.10539353,35.21035938,690.527739
b2:6c:ac:9f:fb:1f,iagree,32.10459991,35.20974171,689.246606
00:11:6b:2a:90:3c,Cartiheal,32.1049208,35.20973324,703.1072223
1c:b9:c4:14:2f:a8,Ariel_University,32.10591114,35.21043702,688.6622483
1c:b9:c4:15:44:5c,Ariel_University,32.10492873,35.21039108,710.0278928
1c:b9:c4:15:42:6c,Ariel_University,32.10538233,35.21037992,690.5953548
00:1a:dd:f5:e9:25,Afikim-73925,32.10600248,35.21070454,688.6935416
00:1a:dd:f5:e9:24,PEPWAVE_C99D,32.10546047,35.21025745,689.4884991
00:1a:dd:f4:ef:04,PEPWAVE_9481,32.10596257,35.21055154,688.6825017
1c:b9:c4:15:42:68,Ariel_University,32.10499025,35.21074549,691.1954397
00:1a:dd:f5:06:a5,Afikim_Wifi,32.10593532,35.21038077,688.6045855
1c:b9:c4:16:06:ec,Ariel_University,32.10604981,35.21091908,688.7622466
00:1a:dd:f5:06:a4,,32.10593532,35.21038077,688.6045855
1c:b9:c4:96:06:e7,,32.10612998,35.21159973,689.0436343
00:1a:dd:f4:ef:c5,Afikim_Wifi,32.10608928,35.21106968,688.7624378
00:0d:f0:3e:fa:ca,Gateway,32.10608928,35.21106968,688.7624378
10:be:f5:36:02:e2,TOP-SECRET,32.10614939,35.21138727,688.8993666
00:1a:dd:f4:ef:c4,,32.10614939,35.21138727,688.8993666
cc:b2:55:e7:7e:ba,Bezeq-NGN_E77EB9,32.10618195,35.21168764,689.1981253
00:1a:dd:f4:fc:84,,32.10621149,35.21194839,689.2763253
00:1a:dd:f4:fc:85,Afikim_Wifi,32.10621149,35.21194839,689.2763253
f8:e7:1e:33:87:38,Police_Shomron,32.10621149,35.21194839,689.2763253
00:1a:dd:f4:fc:64,,32.10621149,35.21194839,689.2763253
00:1a:dd:f4:fc:65,Afikim_Wifi,32.10621149,35.21194839,689.2763253
1c:b9:c4:16:cd:18,IT-MNG,32.10576015,35.21206399,690.4608693
00:27:19:13:fc:a4,KCG_20,32.10540176,35.21190224,696.2605175
1c:b9:c4:56:cd:18,Ariel_University,32.10575572,35.21206209,690.4771826
1c:b9:c4:15:fd:e8,IT-MNG,32.10534577,35.2116931,691.3431389
1c:b9:c4:16:cd:1c,Ariel_University,32.10578181,35.21207188,690.5323471
f8:e7:1e:33:87:3c,Police_Shomron,32.10578181,35.21207188,690.5323471
1c:b9:c4:55:fd:e8,Ariel_University,32.10521267,35.21172853,691.1634897
1c:b9:c4:96:cd:17,,32.10544864,35.21192983,691.5885471
1c:b9:c4:15:fd:ec,Ariel_University,32.10533712,35.21185989,691.9964341
1c:b9:c4:15:36:9c,Ariel_University,32.10519176,35.21121997,703.6200349
1c:b9:c4:15:3a:28,Ariel_University,32.10544864,35.21192983,691.5885471
1c:b9:c4:15:36:98,Ariel_University,32.10517629,35.21129147,702.5158375
1c:b9:c4:15:3a:2c,Ariel_University,32.10533815,35.21187488,692.0554072
24:79:2a:2b:34:a8,Ariel_University,32.10533815,35.21187488,692.0554072
1c:b9:c4:16:05:78,Ariel_University,32.104651,35.20999041,702.7787035
1c:b9:c4:16:2b:e8,Ariel_University,32.1046454,35.21041065,690.1574631
8c:0c:90:af:76:53,,32.10521012,35.21178481,692.3377116
24:79:2a:2b:34:e8,Ariel_University,32.10507123,35.21145722,693.5785828
1c:b9:c4:15:44:88,Ariel_University,32.10473398,35.21132327,692.9788391
1c:b9:c4:15:ed:48,Ariel_University,32.10475515,35.21145857,690.2527053
8c:0c:90:2f:d3:d8,Ariel_University,32.10435478,35.21109926,695.95152
1c:b9:c4:95:ed:47,,32.10490612,35.21135241,691.7266026
1c:b9:c4:15:ed:4c,Ariel_University,32.10486749,35.21138015,690.8633013
ec:8c:a2:08:79:ac,Ariel_University,32.1049191,35.21130155,693.8682117
ec:8c:a2:08:79:a8,Ariel_University,32.10463691,35.21058547,694.0351865
1c:b9:c4:16:05:7c,Ariel_University,32.10488377,35.21087308,708.8970101
ec:8c:a2:08:79:88,Ariel_University,32.10493455,35.21099369,688.9904963
1c:b9:c4:14:36:f8,Ariel_University,32.10441032,35.21125891,695.4770575
1c:b9:c4:94:2b:c7,,32.10502713,35.21103245,700.7822284
1c:b9:c4:14:2b:c8,Ariel_University,32.10503585,35.21107031,703.7185
1c:b9:c4:14:2b:cc,Ariel_University,32.10504393,35.21106961,702.0456995
1c:b9:c4:15:41:78,Ariel_University,32.10442933,35.21109703,701.2460423
1c:b9:c4:95:44:87,,32.10475063,35.21122999,699.6870731
1c:b9:c4:15:44:8c,Ariel_University,32.10473151,35.21119392,695.5510738
1c:b9:c4:94:30:07,,32.10506215,35.21071549,692.6868607
1c:b9:c4:14:30:0c,Ariel_University,32.10506215,35.21071549,692.6868607
1c:b9:c4:14:30:08,Ariel_University,32.10500265,35.21058719,699.7817081
1c:b9:c4:95:44:57,,32.10500097,35.21047478,710.7476614
ac:83:f3:b2:00:e9,SAMSONIX R500-e-09,32.10500248,35.21047226,692.7188464
1c:b9:c4:16:2d:e8,Ariel_University,32.10492911,35.21042767,688.5581843
38:a2:8c:02:e7:6e,SAMSONIX ML_003,32.10500248,35.21047226,692.7188464
1c:b9:c4:15:25:48,Ariel_University,32.10471467,35.20995937,697.40508
00:11:6b:11:7d:c7,yosh,32.10481194,35.2101374,715.1516129
1c:b9:c4:96:2d:e7,,32.10492987,35.21027044,708.8736269
c2:6c:ac:9f:fb:1f,shapedo,32.10463996,35.20981107,689.117119
1c:b9:c4:16:2d:ec,Ariel_University,32.10493192,35.21025667,692.7030959
1c:b9:c4:15:20:38,Ariel_University,32.10481595,35.21011357,701.1111417
1c:b9:c4:15:34:b8,Ariel_University,32.10493192,35.21025667,692.7030959
90:6c:ac:a0:3d:eb,Guest,32.10352376,35.20932342,694.2212035
c4:12:f5:fd:6a:74,mati-sh1,32.10483384,35.21004948,692.7415285
a2:6c:ac:a0:3d:eb,giftwizard,32.10350832,35.20930792,693.7333857
8c:0c:90:2f:36:58,Ariel_University,32.10473817,35.20995159,700.6173637
a2:6c:ac:9f:fb:1f,Neuropplied,32.10460504,35.20975115,697.4969575
a2:6c:ac:a0:7b:4d,Guest,32.10467033,35.20990009,696.4540404
b2:6c:ac:a0:7b:55,magneto,32.10467817,35.20981365,708.5120395
90:6c:ac:a0:7b:55,EVE,32.10467787,35.20981345,708.6936299
c2:6c:ac:a0:7b:55,outsense,32.10466943,35.20982459,701.9303297
74:ea:3a:ad:d1:50,TP-LINK_ADD150,32.104241,35.20937888,690.0442999
1c:b9:c4:14:62:4c,Ariel_University,32.10457103,35.2096085,692.8918491
1c:b9:c4:14:62:48,Ariel_University,32.10428168,35.2094603,698.9618505
90:6c:ac:a0:60:4d,Guest,32.10462256,35.20977543,689.1632025
1c:b9:c4:94:62:47,,32.10457103,35.2096085,692.8918491
f8:e9:03:12:ef:3c,ShapeDo-5GHz,32.10456801,35.20967932,689.8684136
a2:6c:ac:a0:60:4d,incentive2,32.10429526,35.20945966,689.2506394
24:79:2a:2c:5b:d8,Ariel_University,32.10434042,35.2098251,697.3730176
34:8f:27:20:89:b8,Ariel_University,32.10391748,35.20908543,691.0319249
a2:6c:ac:a0:18:29,artsim,32.10347582,35.20925092,690.5389226
34:8f:27:a0:89:b7,,32.10446697,35.20942986,692.9030486
a0:8c:fd:8c:79:6f,DIRECT-6E-HP DeskJet 3630 series,32.10451024,35.20956265,690.9289641
24:79:2a:2c:5b:dc,Ariel_University,32.10414269,35.21002391,703.1484393
34:8f:27:20:89:bc,Ariel_University,32.10446697,35.20942986,692.9030486
58:70:c6:fb:68:7a,YICarCam_fb687a,32.10436268,35.20927747,692.9954485
30:e1:71:0d:e0:65,DIRECT-64-HP DeskJet 3630 series,32.10419579,35.20912677,700.8868205
ec:8c:a2:26:d3:68,Ariel_University,32.10417655,35.20910903,690.6550004
1c:b9:c4:16:1d:78,Ariel_University,32.10391654,35.20936657,696.6073549
a0:8c:fd:0a:24:56,DIRECT-13-HP DeskJet 3630 series,32.10369035,35.2096016,706.4527759
1c:b9:c4:15:fd:4c,Ariel_University,32.10420428,35.20911555,708.2815068
1c:b9:c4:16:cc:d8,Ariel_University,32.1041741,35.20908661,691.6582551
1c:b9:c4:16:28:ec,Ariel_University,32.10365895,35.20878115,699.6077041
00:27:22:f3:bb:2b,,32.10405974,35.20942539,705.4863232
1c:b9:c4:15:fd:48,Ariel_University,32.10373851,35.2092414,694.3049052
00:02:6f:b8:c4:1a,,32.10398683,35.20897218,702.37846
90:6c:ac:a0:18:29,Guest,32.10321686,35.20921285,689.3333333
1c:b9:c4:95:23:57,,32.1040793,35.20894494,693.2106003
1c:b9:c4:16:28:e8,Ariel_University,32.10364919,35.20879303,698.4334253
1c:b9:c4:15:23:5c,Ariel_University,32.1040793,35.20894494,693.2106003
8c:0c:90:2e:16:88,Ariel_University,32.10360482,35.20915194,702.0049343
ec:8c:a2:26:b0:e8,Ariel_University,32.10357603,35.20887927,690.033633
1c:b9:c4:15:1c:b8,Ariel_University,32.10344643,35.20949069,705.6066612
b2:6c:ac:a0:3d:eb,sinusafe,32.10330339,35.20910102,690.951637
1c:b9:c4:15:23:58,Ariel_University,32.10400839,35.20911637,690.2637146
1c:b9:c4:95:fd:47,,32.10364711,35.20952504,702.106015
1c:b9:c4:96:28:e7,,32.10368839,35.20877681,691.4510767
40:a5:ef:7a:17:f2,2.4V1,32.10258082,35.20990092,693.7395259
1c:b9:c4:16:cc:dc,Ariel_University,32.10374536,35.20874764,692.9018041
8c:0c:90:ae:16:83,,32.10373158,35.20917304,708.2732023
8c:0c:90:6e:16:88,,32.10369442,35.20894747,701.4756638
1c:b9:c4:12:7c:c8,Ariel_University,32.10311016,35.20874773,700.0597016
1c:b9:c4:16:13:08,Ariel_University,32.10356155,35.2087974,698.5775821
1c:b9:c4:12:7c:cc,Ariel_University,32.10290438,35.20885354,691.850881
1c:b9:c4:92:7c:c7,,32.10290083,35.20885513,691.845835
1c:b9:c4:96:13:07,,32.10332615,35.20866419,692.4506545
1c:b9:c4:12:90:bc,Ariel_University,32.10314831,35.20898308,695.1783156
1c:b9:c4:16:13:0c,Ariel_University,32.10332615,35.20866419,692.4506545
1c:b9:c4:15:43:e8,Ariel_University,32.10251481,35.20885904,696.9261098
f8:d1:11:77:77:c6,HelpDesk,32.10312787,35.20867178,691.6211133
ec:8c:a2:88:78:c7,,32.10322359,35.20903979,694.7525466
1c:b9:c4:12:90:b8,Ariel_University,32.10290713,35.20884223,704.9674158
8c:0c:90:2d:75:e8,Ariel_University,32.10280781,35.20883526,691.7522605
1c:b9:c4:16:f4:28,Ariel_University,32.10219294,35.20905603,690.4640502
34:8f:27:20:8c:18,Ariel_University,32.10307256,35.20911466,694.0327572
d8:5d:4c:9e:69:22,AUC_4_2_24,32.10328061,35.20940499,696.914801
1c:b9:c4:14:2f:68,Ariel_University,32.10269516,35.20883879,699.1812167
1c:b9:c4:16:f4:2c,Ariel_University,32.10270933,35.20901614,699.4240603
1c:b9:c4:96:f4:27,,32.10250944,35.20909892,691.7725879
1c:b9:c4:16:11:a8,Ariel_University,32.10258688,35.20889694,697.1611965
1c:b9:c4:14:2f:6c,Ariel_University,32.10253238,35.20902373,690.0684485
ec:8c:a2:26:b1:78,Ariel_University,32.10254282,35.20888494,703.4905315
1c:b9:c4:16:11:ac,Ariel_University,32.10250045,35.20905753,705.2069058
1c:b9:c4:14:2c:18,Ariel_University,32.10235865,35.20926722,699.7500552
a0:ab:1b:60:b4:ca,36518749,32.1022519,35.20930912,692.0549813
1c:b9:c4:16:28:fc,Ariel_University,32.10244103,35.20883145,705.6741374
1c:b9:c4:15:ed:78,Ariel_University,32.10204181,35.2095037,697.1429754
1c:b9:c4:16:04:78,Ariel_University,32.10206525,35.20934869,690.1654353
62:ab:1b:60:b4:cb,Bezeq Free,32.10235462,35.20925341,697.8791798
1c:b9:c4:94:2b:d7,,32.10225881,35.20939316,699.0496325
48:ee:0c:3e:86:dd,tachlit3,32.10238354,35.20883676,689.4879837
a0:8c:fd:0a:d5:f5,DIRECT-F4-HP DeskJet 3630 series,32.10209448,35.20925898,696.9374029
1c:b9:c4:14:2b:dc,Ariel_University,32.10218172,35.20914001,698.3300562
1c:b9:c4:14:2b:d8,Ariel_University,32.10243088,35.20945792,695.057588
1c:b9:c4:16:ed:38,Ariel_University,32.10310496,35.20976575,698.5797078
1c:b9:c4:16:f1:48,Ariel_University,32.10222192,35.2093085,690.0153555
1c:b9:c4:16:f1:4c,Ariel_University,32.10214479,35.2090891,689.2517762
1c:b9:c4:15:3d:58,Ariel_University,32.10201835,35.20957854,698.3869759
3c:52:82:ef:d4:56,DIRECT-55-HP DeskJet 3630 series,32.1021681,35.20937759,695.8509565
1c:b9:c4:95:3a:37,,32.10204841,35.20930544,690.6637923
1c:b9:c4:95:1b:87,,32.10204841,35.20930544,690.6637923
1c:b9:c4:15:3a:3c,Ariel_University,32.1020492,35.20957634,691.3318336
1c:b9:c4:15:1b:8c,Ariel_University,32.10202729,35.20947063,690.8338173
1c:b9:c4:15:3a:38,Ariel_University,32.10202406,35.20952875,697.4653454
1c:b9:c4:15:1b:88,Ariel_University,32.102086,35.20928814,690.0247298
1c:b9:c4:15:1e:68,Ariel_University,32.10236261,35.20977456,691.3582148
00:11:6b:11:02:b7,yosh,32.10256137,35.20977974,691.3035842
1c:b9:c4:95:43:e7,,32.10199116,35.20958211,691.3292747
1c:b9:c4:15:ed:7c,Ariel_University,32.10199116,35.20958211,691.3292747
1c:b9:c4:15:3d:5c,Ariel_University,32.10199322,35.20956991,690.6407659
1c:b9:c4:15:1e:6c,Ariel_University,32.10251279,35.20963303,693.2846435
30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,32.10201315,35.20972857,690.9557849
1c:b9:c4:96:04:77,,32.1020499,35.209817,691.9252951
1c:b9:c4:16:04:7c,Ariel_University,32.10227174,35.20927736,704.3875712
00:1d:aa:81:d8:3c,KCG-ADSL,32.10291094,35.20974052,701.4961081
c4:12:f5:f6:a0:18,lab_6.1.3,32.10255515,35.20997288,697.0052674
1c:b9:c4:16:ee:98,Ariel_University,32.10293465,35.2099617,693.2698385
1c:b9:c4:16:ee:9c,Ariel_University,32.10259716,35.20992069,696.4473309
1c:b9:c4:15:3d:6c,Ariel_University,32.10264502,35.20989781,696.5341776
1c:b9:c4:15:3d:68,Ariel_University,32.10341357,35.21023863,696.3616975
1c:b9:c4:14:2c:38,Ariel_University,32.10273391,35.2098349,696.8784771
1c:b9:c4:96:ed:37,,32.10294448,35.20968832,698.1641499
30:e1:71:0f:a2:49,DIRECT-47-HP DeskJet 3630 series,32.10263817,35.20987678,693.83913
1c:b9:c4:16:ed:3c,Ariel_University,32.10315479,35.20970633,700.2138959
1c:b9:c4:12:af:7c,Ariel_University,32.10297518,35.20967919,697.3000449
1c:b9:c4:14:30:3c,Ariel_University,32.10302505,35.20967065,703.7571115
1c:b9:c4:14:30:38,Ariel_University,32.1029191,35.20969047,701.7308767
1c:b9:c4:12:af:78,Ariel_University,32.10313995,35.20974369,699.0993885
1c:b9:c4:15:ec:38,Ariel_University,32.1032766,35.21002916,698.3475154
3c:52:82:ef:c4:3c,DIRECT-3B-HP DeskJet 3630 series,32.10312798,35.20973682,699.1815541
1c:b9:c4:95:ec:37,,32.10298167,35.20967767,699.3847453
1c:b9:c4:14:2b:88,Ariel_University,32.10312577,35.20967355,699.0491172
30:e1:71:0d:e0:63,DIRECT-61-HP DeskJet 3630 series,32.10344387,35.20981545,704.6062018
1c:b9:c4:15:ec:3c,Ariel_University,32.10295462,35.20969314,699.3832962
1c:b9:c4:92:af:77,,32.10312424,35.20963378,698.5876173
1c:b9:c4:16:06:bc,Ariel_University,32.10381991,35.21017773,708.8329713
1c:b9:c4:16:06:b8,Ariel_University,32.10379108,35.21010474,710.975036
3c:52:82:ef:d4:52,DIRECT-51-HP DeskJet 3630 series,32.1036508,35.20995557,701.139337
1c:b9:c4:15:ed:b8,IT-MNG,32.10336184,35.20975078,700.4082398
1c:b9:c4:16:f1:58,Ariel_University,32.10311985,35.20967723,703.3801832
1c:b9:c4:96:06:b7,,32.10377641,35.21008431,706.2198169
c0:4a:00:71:ee:ee,Onicom,32.1034881,35.20980718,699.2249392
1c:b9:c4:16:e5:ac,Ariel_University,32.10360555,35.20981183,696.984537
1c:b9:c4:16:e5:a8,Ariel_University,32.10345566,35.20982513,700.0370211
24:79:2a:ab:bd:87,,32.10379296,35.21009371,703.0188089
24:79:2a:2b:bd:8c,Ariel_University,32.10379299,35.2100938,703.0223739
1c:b9:c4:16:ed:48,Ariel_University,32.10373399,35.21021312,702.116405
60:e3:27:7b:e0:98,HelpDesk,32.10386201,35.21026942,703.6424118
24:79:2a:2b:07:bc,Ariel_University,32.10384307,35.21017606,702.8873605
24:79:2a:2b:bd:88,Ariel_University,32.10383337,35.21019809,700.4543617
24:79:2a:2c:5c:18,Ariel_University,32.10391718,35.21050918,699.5697674
24:79:2a:2b:07:b8,Ariel_University,32.10380033,35.21013115,704.2977625
3c:52:82:ef:a4:8b,DIRECT-8A-HP DeskJet 3630 series,32.10377344,35.21013482,699.0985951
8c:0c:90:2e:e8:18,Ariel_University,32.10414253,35.21092082,700.0074945
1c:b9:c4:15:ed:38,Ariel_University,32.10415951,35.21106413,697.4436875
8c:0c:90:2d:34:38,Ariel_University,32.10409601,35.21076394,696.1731393
24:79:2a:2b:24:98,Ariel_University,32.10428022,35.21049102,693.8200288
24:79:2a:2b:24:9c,Ariel_University,32.10406542,35.21056381,697.5076284
1c:b9:c4:16:e8:fc,Ariel_University,32.10415575,35.21103696,696.1003908
1c:b9:c4:15:ed:3c,Ariel_University,32.10414685,35.21080078,704.4425966
24:79:2a:2c:61:68,Ariel_University,32.10404711,35.21059905,696.72706
1c:b9:c4:95:41:77,,32.10416438,35.21088765,704.5435792
1c:b9:c4:96:e8:f7,,32.10417632,35.21102625,700.3305529
1c:b9:c4:15:41:7c,Ariel_University,32.10416345,35.21100125,696.2173924
1c:b9:c4:16:e8:f8,Ariel_University,32.10420599,35.21126509,694.1209015
1c:b9:c4:95:ed:37,,32.10418021,35.21097162,697.8335736
1c:b9:c4:14:36:fc,Ariel_University,32.10421298,35.2112093,700.5989323
1c:b9:c4:94:36:f7,,32.10421175,35.21118934,697.9876833
ec:8c:a2:88:79:a7,,32.10490479,35.21124745,697.4311692
1c:b9:c4:96:05:77,,32.10490479,35.21124745,697.4311692
00:11:6b:11:7e:0c,yosh,32.10487984,35.21069104,694.118407
1c:b9:c4:16:2b:ec,Ariel_University,32.10508385,35.21105177,723.7793961
00:1a:dd:f5:e2:e4,,32.10468232,35.20992543,710.2256059
00:1a:dd:f5:e2:e5,Afikim_Wifi,32.10469069,35.20997662,696.889963
1c:b9:c4:15:34:bc,Ariel_University,32.1049281,35.21028241,722.9373547
08:ed:b9:3d:8f:4b,HP-Print-4b-LaserJet 400,32.1049281,35.21028241,722.9373547
90:6c:ac:9f:f1:c5,CliClap,32.10432787,35.20944039,718.4184378
