93,1c:b9:c4:16:cd:1c,Ariel_University,36,-88,32.10578181,35.21207188,690.5323471,2017-12-03 08:39:28,Approx. w-center algo1
94,00:1a:dd:f4:ef:c4, ,1,-87,32.10614939,35.21138727,688.8993666,2017-12-03 08:39:13,Approx. w-center algo1
95,1c:b9:c4:95:3a:37, ,44,-87,32.10204841,35.20930544,690.6637923,2017-12-03 08:41:47,Approx. w-center algo1
96,00:1a:dd:f4:ef:c5,Afikim_Wifi,1,-81,32.10608928,35.21106968,688.7624378,2017-12-03 08:39:10,Approx. w-center algo1
97,cc:fa:00:ae:93:46,bezek freeee,6,-86,32.1026346,35.20757686,692.0341048,2017-12-03 08:37:36,Approx. w-center algo1
98,c0:4a:00:71:ee:ee,Onicom,9,-81,32.1034881,35.20980718,699.2249392,2017-12-03 09:03:09,Approx. w-center algo1
99,00:27:22:f3:bb:2b, ,6,-85,32.10405974,35.20942539,705.4863232,2017-12-03 08:41:07,Approx. w-center algo1
100,70:5a:0f:57:42:43,DIRECT-42-HP DeskJet 3830 series,11,-75,32.10447804,35.20959776,687,2017-12-03 08:45:19,Approx. w-center algo1
101,90:6c:ac:a0:7b:55,EVE,52,-73,32.10467787,35.20981345,708.6936299,2017-12-03 08:53:47,Approx. w-center algo1
102,1c:b9:c4:16:f1:4c,Ariel_University,36,-84,32.10214479,35.2090891,689.2517762,2017-12-03 08:46:12,Approx. w-center algo1
103,1c:b9:c4:15:3a:2c,Ariel_University,36,-92,32.10533815,35.21187488,692.0554072,2017-12-03 08:39:37,Approx. w-center algo1
104,c0:bd:d1:d5:8c:55,AndroidAP,6,-80,32.10312597,35.20921578,696.5,2017-12-03 08:57:58,Approx. w-center algo1
105,b2:6c:ac:a0:7b:4d,magneto,11,-63,32.10471393,35.20995683,697.7191565,2017-12-03 08:45:13,Approx. w-center algo1
106,1c:b9:c4:95:ec:37, ,36,-79,32.10298167,35.20967767,699.3847453,2017-12-03 09:03:58,Approx. w-center algo1
107,1c:b9:c4:14:2c:3c,Ariel_University,52,-75,32.10276209,35.20985341,694.1832047,2017-12-03 09:09:38,Approx. w-center algo1
108,1c:b9:c4:16:ee:9c,Ariel_University,36,-85,32.10259716,35.20992069,696.4473309,2017-12-03 08:42:02,Approx. w-center algo1
109,ec:8c:a2:26:d2:c8,Ariel_University,11,-90,32.10459967,35.20914361,690.8712952,2017-12-03 08:50:13,Approx. w-center algo1
110,1c:b9:c4:15:34:b8,Ariel_University,6,-92,32.10493192,35.21025667,692.7030959,2017-12-03 08:40:49,Approx. w-center algo1
111,24:79:2a:ac:5b:d7, ,36,-82,32.1044413,35.20944049,719.699929,2017-12-03 08:53:53,Approx. w-center algo1
112,1c:b9:c4:14:30:08,Ariel_University,1,-81,32.10500265,35.21058719,699.7817081,2017-12-03 08:45:04,Approx. w-center algo1
113,ec:8c:a2:88:7b:87, ,40,-76,32.10392178,35.20789537,690.2937519,2017-12-03 08:38:13,Approx. w-center algo1
114,ec:8c:a2:09:0c:cc,Ariel_University,44,-80,32.10321892,35.2077604,690.8382412,2017-12-03 08:37:55,Approx. w-center algo1
115,58:70:c6:fb:68:7a,YICarCam_fb687a,5,-88,32.10436268,35.20927747,692.9954485,2017-12-03 08:41:04,Approx. w-center algo1
116,1c:b9:c4:15:fd:e8,IT-MNG,11,-82,32.10534577,35.2116931,691.3431389,2017-12-03 08:39:40,Approx. w-center algo1
117,34:8f:27:20:89:b8,Ariel_University,6,-78,32.10391748,35.20908543,691.0319249,2017-12-03 08:41:04,Approx. w-center algo1
118,1c:b9:c4:16:ee:98,Ariel_University,6,-73,32.10293465,35.2099617,693.2698385,2017-12-03 09:04:26,Approx. w-center algo1
119,1c:b9:c4:15:ed:b8,IT-MNG,1,-82,32.10336184,35.20975078,700.4082398,2017-12-03 09:05:39,Approx. w-center algo1
120,00:1a:dd:f4:ef:04,PEPWAVE_9481,1,-76,32.10596257,35.21055154,688.6825017,2017-12-03 08:39:04,Approx. w-center algo1
121,1c:b9:c4:15:fd:ec,Ariel_University,40,-76,32.10533712,35.21185989,691.9964341,2017-12-03 08:39:40,Approx. w-center algo1
122,1c:b9:c4:12:7c:c8,Ariel_University,11,-65,32.10311016,35.20874773,700.0597016,2017-12-03 08:45:57,Approx. w-center algo1
123,1c:b9:c4:95:fd:47, ,36,-87,32.10364711,35.20952504,702.106015,2017-12-03 08:46:49,Approx. w-center algo1
124,1c:b9:c4:15:36:9c,Ariel_University,36,-82,32.10519176,35.21121997,703.6200349,2017-12-03 08:44:54,Approx. w-center algo1
125,b2:6c:ac:a0:7b:55,magneto,52,-73,32.10467817,35.20981365,708.5120395,2017-12-03 08:53:47,Approx. w-center algo1
126,a2:6c:ac:a0:18:29,artsim,6,-75,32.10347582,35.20925092,690.5389226,2017-12-03 08:57:43,Approx. w-center algo1
127,1c:b9:c4:14:2b:88,Ariel_University,11,-72,32.10312577,35.20967355,699.0491172,2017-12-03 09:03:53,Approx. w-center algo1
128,1c:b9:c4:12:90:b8,Ariel_University,11,-74,32.10290713,35.20884223,704.9674158,2017-12-03 08:46:09,Approx. w-center algo1
129,fc:3f:db:9c:36:3d,DIRECT-5C-HP DeskJet 3630 series,6,-79,32.10206173,35.20947286,700.4321,2017-12-03 08:46:18,Approx. w-center algo1
130,1c:b9:c4:14:62:4c,Ariel_University,36,-74,32.10457103,35.2096085,692.8918491,2017-12-03 08:40:58,Approx. w-center algo1
131,1c:b9:c4:16:cd:68,Ariel_University,11,-86,32.10441405,35.20788087,689.9496965,2017-12-03 08:38:22,Approx. w-center algo1
132,b0:48:7a:a1:80:8c,Knoch,4,-86,32.10251814,35.20734901,698.9056862,2017-12-03 08:37:15,Approx. w-center algo1
133,a0:ab:1b:60:b4:ca,36518749,8,-79,32.1022519,35.20930912,692.0549813,2017-12-03 08:50:47,Approx. w-center algo1
134,1c:b9:c4:95:44:87, ,36,-86,32.10475063,35.21122999,699.6870731,2017-12-03 08:51:57,Approx. w-center algo1
135,1c:b9:c4:15:3d:58,Ariel_University,11,-69,32.10201835,35.20957854,698.3869759,2017-12-03 08:46:18,Approx. w-center algo1
136,1c:b9:c4:14:30:0c,Ariel_University,36,-85,32.10506215,35.21071549,692.6868607,2017-12-03 08:40:43,Approx. w-center algo1
137,1c:b9:c4:95:1e:67, ,36,-89,32.10263052,35.21002971,712.9572535,2017-12-03 08:46:31,Approx. w-center algo1
138,10:be:f5:39:8f:f2,LARISA,3,-86,32.10251814,35.20734901,698.9056862,2017-12-03 08:37:15,Approx. w-center algo1
139,1c:b9:c4:12:90:bc,Ariel_University,40,-77,32.10314831,35.20898308,695.1783156,2017-12-03 08:41:31,Approx. w-center algo1
140,ec:8c:a2:08:79:a8,Ariel_University,6,-74,32.10463691,35.21058547,694.0351865,2017-12-03 08:43:02,Approx. w-center algo1
141,e8:94:f6:d5:98:86,TP-LINK_D59886,9,-94,32.10225656,35.21001902,692,2017-12-03 08:46:27,Approx. w-center algo1
142,ec:8c:a2:88:78:37, ,40,-90,32.10332339,35.20778663,690.7687922,2017-12-03 08:37:58,Approx. w-center algo1
143,1c:b9:c4:16:11:a8,Ariel_University,1,-76,32.10258688,35.20889694,697.1611965,2017-12-03 08:41:34,Approx. w-center algo1
144,1c:b9:c4:96:1d:77, ,44,-85,32.10377002,35.20885656,710.3643464,2017-12-03 08:50:20,Approx. w-center algo1
145,1c:b9:c4:15:36:98,Ariel_University,1,-81,32.10517629,35.21129147,702.5158375,2017-12-03 08:44:54,Approx. w-center algo1
146,1c:b9:c4:14:2b:8c,Ariel_University,44,-90,32.10338816,35.20978021,713.0579803,2017-12-03 08:46:43,Approx. w-center algo1
147,14:ae:db:3a:64:05,tanya,1,-86,32.10252819,35.2073457,700.1622739,2017-12-03 08:37:13,Approx. w-center algo1
148,ec:8c:a2:08:78:cc,Ariel_University,48,-74,32.103437,35.20878312,712.4280778,2017-12-03 08:50:24,Approx. w-center algo1
149,1c:b9:c4:15:3d:5c,Ariel_University,36,-82,32.10199322,35.20956991,690.6407659,2017-12-03 08:46:18,Approx. w-center algo1
150,00:1a:dd:f5:06:a4, ,13,-83,32.10593532,35.21038077,688.6045855,2017-12-03 08:39:04,Approx. w-center algo1
151,24:79:2a:2b:bd:8c,Ariel_University,44,-83,32.10379299,35.2100938,703.0223739,2017-12-03 09:06:21,Approx. w-center algo1
152,00:1a:dd:f5:06:a5,Afikim_Wifi,13,-84,32.10593532,35.21038077,688.6045855,2017-12-03 08:39:04,Approx. w-center algo1
153,00:1a:dd:f5:e9:25,Afikim-73925,1,-58,32.10600248,35.21070454,688.6935416,2017-12-03 08:39:10,Approx. w-center algo1
154,00:1a:dd:f5:e9:24,PEPWAVE_C99D,1,-59,32.10546047,35.21025745,689.4884991,2017-12-03 08:39:10,Approx. w-center algo1
155,a4:08:f5:20:72:6a,HOTFiber-3C40,1,-87,32.10286151,35.2076292,691.1036072,2017-12-03 08:37:42,Approx. w-center algo1
156,00:0e:f4:c1:50:14,vladimir,11,-92,32.1026346,35.20757686,692.0341048,2017-12-03 08:37:36,Approx. w-center algo1
157,1c:b9:c4:16:f1:98,Ariel_University,11,-72,32.10230783,35.2092484,691.3792909,2017-12-03 08:50:47,Approx. w-center algo1
158,74:ea:3a:ad:d1:50,TP-LINK_ADD150,4,-71,32.104241,35.20937888,690.0442999,2017-12-03 08:40:58,Approx. w-center algo1
159,1c:b9:c4:15:3d:68,Ariel_University,6,-78,32.10341357,35.21023863,696.3616975,2017-12-03 09:04:26,Approx. w-center algo1
160,1c:b9:c4:12:7c:cc,Ariel_University,36,-81,32.10290438,35.20885354,691.850881,2017-12-03 08:41:25,Approx. w-center algo1
161,1c:b9:c4:14:30:38,Ariel_University,1,-65,32.1029191,35.20969047,701.7308767,2017-12-03 09:04:04,Approx. w-center algo1
162,a0:4f:d4:3b:e9:01,Lidor a,6,-84,32.10252819,35.2073457,700.1622739,2017-12-03 08:37:13,Approx. w-center algo1
163,ec:8c:a2:09:0c:c8,Ariel_University,1,-86,32.10342051,35.20780553,690.6874449,2017-12-03 08:38:04,Approx. w-center algo1
164,ec:8c:a2:08:90:cc,Ariel_University,36,-87,32.10342051,35.20780553,690.6874449,2017-12-03 08:38:04,Approx. w-center algo1
165,ec:8c:a2:08:79:ac,Ariel_University,36,-83,32.1049191,35.21130155,693.8682117,2017-12-03 08:42:59,Approx. w-center algo1
166,1c:b9:c4:14:33:cc,Ariel_University,48,-78,32.10246768,35.20911403,690.9927205,2017-12-03 08:50:58,Approx. w-center algo1
167,8c:0c:90:6e:16:88, ,11,-78,32.10369442,35.20894747,701.4756638,2017-12-03 08:45:30,Approx. w-center algo1
168,ec:8c:a2:89:8c:37, ,44,-86,32.10371441,35.20782636,690.4758806,2017-12-03 08:38:13,Approx. w-center algo1
169,00:02:6f:8e:64:67, ,1,-87,32.10344907,35.20923973,708.5804378,2017-12-03 08:45:36,Approx. w-center algo1
170,24:79:2a:2c:5b:d8,Ariel_University,1,-79,32.10434042,35.2098251,697.3730176,2017-12-03 08:50:04,Approx. w-center algo1
171,30:b5:c2:b8:40:36, ,13,-91,32.10494483,35.2104469,717.6172124,2017-12-03 08:49:48,Approx. w-center algo1
172,ec:8c:a2:26:b0:e8,Ariel_University,6,-81,32.10357603,35.20887927,690.033633,2017-12-03 08:45:36,Approx. w-center algo1
173,90:6c:ac:9f:f1:c5,CliClap,2,-86,32.10432787,35.20944039,718.4184378,2017-12-03 08:45:12,Approx. w-center algo1
174,00:1a:dd:e3:06:e4,afikim-wifi,1,-53,32.1025298,35.20731989,699.8860445,2017-12-03 08:37:13,Approx. w-center algo1
175,1c:b9:c4:15:43:ec,Ariel_University,36,-86,32.10229863,35.2092261,706.4003318,2017-12-03 08:54:29,Approx. w-center algo1
176,1c:b9:c4:95:ed:47, ,44,-87,32.10490612,35.21135241,691.7266026,2017-12-03 08:40:34,Approx. w-center algo1
177,1c:b9:c4:16:f4:2c,Ariel_University,44,-87,32.10270933,35.20901614,699.4240603,2017-12-03 08:45:54,Approx. w-center algo1
178,1c:b9:c4:16:f4:28,Ariel_University,11,-75,32.10219294,35.20905603,690.4640502,2017-12-03 08:46:09,Approx. w-center algo1
179,90:6c:ac:9f:fb:27,Guest,36,-89,32.10489301,35.20928225,690.7435731,2017-12-03 08:41:04,Approx. w-center algo1
180,ec:8c:a2:08:90:c8,Ariel_University,11,-78,32.10360081,35.20781953,690.5542771,2017-12-03 08:38:13,Approx. w-center algo1
181,1c:b9:c4:16:11:ac,Ariel_University,44,-83,32.10250045,35.20905753,705.2069058,2017-12-03 08:41:34,Approx. w-center algo1
182,1c:b9:c4:96:28:e7, ,36,-72,32.10368839,35.20877681,691.4510767,2017-12-03 08:41:19,Approx. w-center algo1
183,24:79:2a:2c:61:6c,Ariel_University,36,-92,32.10413713,35.21082446,704.7212452,2017-12-03 08:51:42,Approx. w-center algo1
184,00:1a:dd:f4:f5:c4, ,13,-87,32.10532516,35.20959331,689.1959419,2017-12-03 08:39:16,Approx. w-center algo1
185,00:1a:dd:f4:f5:c5,Afikim_Wifi,13,-85,32.10501522,35.20875481,689.4046017,2017-12-03 08:38:28,Approx. w-center algo1
186,1c:b9:c4:14:2c:18,Ariel_University,1,-75,32.10235865,35.20926722,699.7500552,2017-12-03 08:54:32,Approx. w-center algo1
187,ec:8c:a2:08:78:c8,Ariel_University,6,-75,32.10240567,35.20956029,695.0351633,2017-12-03 08:58:13,Approx. w-center algo1
188,90:6c:ac:9f:fb:1f,Guest,1,-69,32.10467114,35.20991855,687.4121552,2017-12-03 08:50:01,Approx. w-center algo1
189,cc:b2:55:e7:7e:ba,Bezeq-NGN_E77EB9,6,-87,32.10618195,35.21168764,689.1981253,2017-12-03 08:39:16,Approx. w-center algo1
190,40:a5:ef:7a:17:f2,2.4V1,1,-72,32.10258082,35.20990092,693.7395259,2017-12-03 08:46:24,Approx. w-center algo1
191,1c:b9:c4:16:04:78,Ariel_University,11,-72,32.10206525,35.20934869,690.1654353,2017-12-03 08:46:15,Approx. w-center algo1
192,9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,6,-91,32.10473133,35.21000489,687,2017-12-03 08:49:58,Approx. w-center algo1
193,ec:8c:a2:09:03:38,Ariel_University,1,-71,32.10281447,35.20758105,693.2074096,2017-12-03 08:37:52,Approx. w-center algo1
194,30:e1:71:0f:a2:72,DIRECT-71-HP DeskJet 3630 series,6,-76,32.10201315,35.20972857,690.9557849,2017-12-03 08:50:55,Approx. w-center algo1
195,ec:8c:a2:08:94:1c,Ariel_University,44,-63,32.10328179,35.20876115,705.1487382,2017-12-03 08:50:28,Approx. w-center algo1
